src_ip,dst_ip,protocol,src_port,dst_port,packet_size,timestamp,inter_arrival_time,avg_packet_size,packet_size_variance,jitter,packets_per_second,bytes_per_second,concurrent_connections,failed_connections,retransmission_rate,src_port_entropy,dst_port_entropy,protocol_entropy,packet_size_entropy,slice_type,5qi,priority_level,max_delay_budget,gNB_id,amf_id,upf_id,nssai,tac,ran_ue_id,pdu_session_id,attack_type,is_malicious,attack_category,packet_size_ratio,connection_success_rate,traffic_intensity
192.168.210.116,10.5.118.113,6,25530,80,1004.7038240550285,1768224752.2731776,0.00041048123000313235,1004.7038240550285,69.27320251259475,3.54988534296167e-06,2436.164986136806,2447624.2776006144,58,13,0.06336514439168833,15.999977986052736,9.99859042974533,1.0,6.027423428385794,eMBB,6,10,300,gNB_047,AMF_05,UPF_05,SST6-SD572,27485,1790193,10,HTTP_Flood_5G,1,application_layer,1.0,0.7758620689655172,2.4476242776006143
192.168.99.203,10.5.91.16,6,49027,80,880.2090443652925,1768251523.2731965,0.0002749480877196063,880.2090443652925,18.589375404668136,1.90666700247425e-05,3637.0502093464497,3201364.4890774256,58,11,0.08407500976975912,15.999977986052736,9.99859042974533,1.0,6.218275600421583,eMBB,6,10,300,gNB_037,AMF_04,UPF_02,SST6-SD220,48154,6745716,7,HTTP_Flood_5G,1,application_layer,1.0,0.8103448275862069,3.2013644890774255
192.168.58.173,10.5.171.235,6,35092,443,903.406791525199,1768273350.2732167,0.0005327405366794207,903.406791525199,68.77900591379515,7.909764613191532e-05,1877.0863697232692,1695772.574687382,47,23,0.13294504705149393,15.999977986052736,9.99859042974533,1.0,6.180746036738917,V2X,2,5,20,gNB_047,AMF_06,UPF_01,SST2-SD506,58563,7514052,15,HTTP_Flood_5G,1,application_layer,1.0,0.5106382978723405,1.695772574687382
192.168.135.19,10.5.52.232,6,53477,80,1027.4039431248857,1768206011.2732356,0.0002624312135326212,1027.4039431248857,183.41431593832658,3.388989672432454e-05,3810.522332838644,3914945.670123861,40,8,0.14300633494391868,15.999977986052736,9.99859042974533,1.0,5.995190185591191,mMTC,9,15,1000,gNB_043,AMF_06,UPF_02,SST9-SD322,26013,5195059,10,HTTP_Flood_5G,1,application_layer,1.0,0.8,3.914945670123861
192.168.17.77,10.5.29.243,6,10446,80,1065.5538918832121,1768256430.2732546,0.000889075871479589,1065.5538918832121,48.669308164826894,1.3201512087564664e-05,1124.7633999287511,1198496.0182418746,51,20,0.09674578661215764,15.999977986052736,9.99859042974533,1.0,5.942590140098775,URLLC,3,1,10,gNB_003,AMF_09,UPF_05,SST3-SD484,32223,7776506,12,HTTP_Flood_5G,1,application_layer,1.0,0.607843137254902,1.1984960182418747
192.168.63.155,10.5.192.122,6,52973,80,1018.5883061298593,1768279803.2732732,0.00037732114899746477,1018.5883061298593,90.43293500247646,3.063025349433844e-05,2650.2622571169977,2699526.1432767003,58,19,0.06880086034444409,15.999977986052736,9.99859042974533,1.0,6.007622641761298,URLLC,3,1,10,gNB_007,AMF_06,UPF_01,SST3-SD813,63128,8822343,6,HTTP_Flood_5G,1,application_layer,1.0,0.6724137931034483,2.6995261432767004
192.168.41.244,10.5.138.174,6,18750,80,832.3748126140845,1768230199.2732918,0.0003013940562901839,832.3748126140845,100.1392568579885,4.0962469998020654e-06,3317.915463592269,2761749.2622769885,50,18,0.10375657928924811,15.999977986052736,9.99859042974533,1.0,6.298888486017992,IndustrialIoT,7,12,100,gNB_027,AMF_01,UPF_03,SST7-SD635,28208,6933188,4,HTTP_Flood_5G,1,application_layer,1.0,0.64,2.7617492622769886
192.168.23.239,10.5.233.118,6,11900,80,843.0885496127659,1768224507.2733104,0.00021636668958724514,843.0885496127659,62.50859978937927,5.187065797173781e-06,4621.7835190234855,3896572.7636776953,51,15,0.15166132619866507,15.999977986052736,9.99859042974533,1.0,6.280437630854215,URLLC,3,1,10,gNB_003,AMF_08,UPF_01,SST3-SD393,14221,2319858,13,HTTP_Flood_5G,1,application_layer,1.0,0.7058823529411764,3.8965727636776952
192.168.98.188,10.5.204.125,6,11797,8080,898.467999164887,1768240850.2733288,0.00028805328899984963,898.467999164887,147.21127667854077,2.3772894017916757e-05,3471.5798714609437,3119103.4210526096,56,11,0.05415327737366646,15.999977986052736,9.99859042974533,1.0,6.188654676258195,IndustrialIoT,7,12,100,gNB_030,AMF_05,UPF_05,SST7-SD711,57041,6577986,15,HTTP_Flood_5G,1,application_layer,1.0,0.8035714285714286,3.1191034210526096
192.168.230.245,10.5.109.232,6,51026,8080,942.7791911559144,1768268323.2733476,0.00020091516010488494,942.7791911559144,69.87301689418872,3.334538428494518e-05,4977.225210272654,4692424.357941679,46,22,0.06909253571856683,15.999977986052736,9.99859042974533,1.0,6.119201880230738,V2X,2,5,20,gNB_003,AMF_02,UPF_04,SST2-SD892,25683,8904942,11,HTTP_Flood_5G,1,application_layer,1.0,0.5217391304347826,4.692424357941679
192.168.179.45,10.5.77.242,6,35733,80,822.2327949212906,1768229685.273366,0.00042957329878485123,822.2327949212906,52.066365461581675,3.083140866070756e-05,2327.8914281421457,1914068.6752346314,54,18,0.09304302794548197,15.999977986052736,9.99859042974533,1.0,6.316574881045153,eMBB,6,10,300,gNB_008,AMF_02,UPF_01,SST6-SD925,13541,1555090,11,HTTP_Flood_5G,1,application_layer,1.0,0.6666666666666667,1.9140686752346314
192.168.138.74,10.5.15.102,6,16893,8080,958.1702025755135,1768288027.2733874,0.00023762692465962456,958.1702025755135,75.40419895948416,2.730612277517998e-06,4208.277329820239,4032245.9416077994,48,23,0.10341574514391393,15.999977986052736,9.99859042974533,1.0,6.095839847413185,mMTC,9,15,1000,gNB_011,AMF_03,UPF_02,SST9-SD576,32362,6627506,1,HTTP_Flood_5G,1,application_layer,1.0,0.5208333333333333,4.032245941607799
192.168.128.105,10.5.17.72,6,61727,8080,942.7412209820443,1768216810.2734063,0.0009362906053797875,942.7412209820443,27.774125579877072,0.00021584849932219528,1068.0444663805742,1006889.5442987385,49,15,0.08648368379531055,15.999977986052736,9.99859042974533,1.0,6.119259985548718,URLLC,3,1,10,gNB_017,AMF_05,UPF_05,SST3-SD797,39942,7696159,9,HTTP_Flood_5G,1,application_layer,1.0,0.6938775510204082,1.0068895442987384
192.168.159.34,10.5.239.150,6,13894,8080,1184.8523906102778,1768234896.2734258,0.00033165226627782053,1184.8523906102778,84.56669340834023,1.6184325890648502e-05,3015.2062918886068,3572574.3831273667,62,17,0.12330823396292631,15.999977986052736,9.99859042974533,1.0,5.789486362603841,URLLC,3,1,10,gNB_027,AMF_02,UPF_04,SST3-SD841,48731,7147674,6,HTTP_Flood_5G,1,application_layer,1.0,0.7258064516129032,3.5725743831273666
192.168.195.20,10.5.197.157,6,21462,443,898.4887193618578,1768206999.2734447,0.00036394459090721145,898.4887193618578,9.992303771321193,6.161031234311063e-06,2747.6710053782676,2468751.4028500277,45,20,0.11741348236450828,15.999977986052736,9.99859042974533,1.0,6.188621405645598,IndustrialIoT,7,12,100,gNB_037,AMF_08,UPF_01,SST7-SD235,7915,5996836,11,HTTP_Flood_5G,1,application_layer,1.0,0.5555555555555556,2.4687514028500277
192.168.187.68,10.5.150.22,6,50060,80,1039.037184090301,1768279378.273463,0.0006442354013697562,1039.037184090301,32.43342597393381,4.590631193908759e-05,1552.2276451648368,1612822.241499191,42,13,0.11438712315101233,15.999977986052736,9.99859042974533,1.0,5.978946416404769,V2X,2,5,20,gNB_005,AMF_01,UPF_02,SST2-SD725,56185,8168348,11,HTTP_Flood_5G,1,application_layer,1.0,0.6904761904761905,1.6128222414991908
192.168.212.118,10.5.16.85,6,14497,443,1175.285405792393,1768203829.2734818,0.0003966716752226209,1175.285405792393,75.33168023307144,1.1879169453464455e-05,2520.976571969193,2962866.973379929,63,18,0.07923788264185284,15.999977986052736,9.99859042974533,1.0,5.801182558623985,mMTC,9,15,1000,gNB_013,AMF_08,UPF_04,SST9-SD987,2171,3801073,10,HTTP_Flood_5G,1,application_layer,1.0,0.7142857142857143,2.962866973379929
192.168.140.102,10.5.137.198,6,65390,443,908.4840864838197,1768245102.2735002,0.0002641900282202586,908.4840864838197,120.75225838820707,2.969926143188041e-05,3785.1542192436086,3438752.3730699057,43,12,0.052171977229676626,15.999977986052736,9.99859042974533,1.0,6.1726605526518075,V2X,2,5,20,gNB_050,AMF_03,UPF_02,SST2-SD561,53578,4134725,13,HTTP_Flood_5G,1,application_layer,1.0,0.7209302325581395,3.4387523730699057
192.168.16.234,10.5.207.82,6,48999,80,1021.1155219656579,1768253939.2735186,0.000703201598500426,1021.1155219656579,46.67120823051813,0.0001064357717339441,1422.067302083066,1452094.9954368446,49,15,0.10765658975599296,15.999977986052736,9.99859042974533,1.0,6.004047609377615,eMBB,6,10,300,gNB_019,AMF_09,UPF_03,SST6-SD993,5664,2426527,10,HTTP_Flood_5G,1,application_layer,1.0,0.6938775510204082,1.4520949954368447
192.168.251.131,10.5.172.30,6,23806,8080,1007.4425720511673,1768225993.2735374,0.00028482341236396884,1007.4425720511673,78.72359873543509,2.8171778007309264e-05,3510.9473329465086,3537077.811439817,48,9,0.1274518486453589,15.999977986052736,9.99859042974533,1.0,6.023496099241229,URLLC,3,1,10,gNB_012,AMF_07,UPF_04,SST3-SD719,4672,2935394,2,HTTP_Flood_5G,1,application_layer,1.0,0.8125,3.5370778114398167
192.168.149.242,10.5.71.196,6,9592,8080,904.9899954985382,1768221553.2735572,0.0002073245796839969,904.9899954985382,30.188919602354126,1.7245571662758707e-05,4823.3547682778135,4365087.810031591,51,17,0.08180953688902061,15.999977986052736,9.99859042974533,1.0,6.178219952727941,URLLC,3,1,10,gNB_044,AMF_08,UPF_02,SST3-SD915,63409,2294835,7,HTTP_Flood_5G,1,application_layer,1.0,0.6666666666666667,4.365087810031591
192.168.244.248,10.5.199.23,6,27580,443,869.4845493229876,1768266658.2735758,0.0005326701067758623,869.4845493229876,99.29494752464323,0.00011376456869611345,1877.3345590064837,1632313.3929662223,50,19,0.0823430804054623,15.999977986052736,9.99859042974533,1.0,6.235961405104003,URLLC,3,1,10,gNB_023,AMF_04,UPF_05,SST3-SD363,4633,8433649,6,HTTP_Flood_5G,1,application_layer,1.0,0.62,1.6323133929662224
192.168.120.112,10.5.221.4,6,39382,8080,1113.9123431595638,1768267929.2735946,0.00023463728398372398,1113.9123431595638,35.73654188475221,2.415886484469227e-06,4261.897269784996,4747379.974091552,43,15,0.09340625523861514,15.999977986052736,9.99859042974533,1.0,5.878557993905426,V2X,2,5,20,gNB_011,AMF_03,UPF_03,SST2-SD983,59884,7107582,14,HTTP_Flood_5G,1,application_layer,1.0,0.6511627906976745,4.747379974091552
192.168.111.101,10.5.57.91,6,38792,80,988.5518514911512,1768285606.273613,0.0008973664438950735,988.5518514911512,66.18168242130751,8.044694868011483e-06,1114.3719567442697,1101614.461089365,52,18,0.07893447581677972,15.999977986052736,9.99859042974533,1.0,6.0508051561432,URLLC,3,1,10,gNB_016,AMF_05,UPF_01,SST3-SD626,13175,4263287,8,HTTP_Flood_5G,1,application_layer,1.0,0.6538461538461539,1.101614461089365
192.168.11.124,10.5.189.107,6,16659,80,970.8119840497105,1768246466.273632,0.0002534853367791071,970.8119840497105,77.47009244556592,8.57480592859938e-06,3945.0013665738097,3829854.60376234,38,15,0.11458123228493372,15.999977986052736,9.99859042974533,1.0,6.076929878536416,V2X,2,5,20,gNB_027,AMF_09,UPF_04,SST2-SD491,42235,9684999,1,HTTP_Flood_5G,1,application_layer,1.0,0.6052631578947368,3.8298546037623398
192.168.103.178,10.5.209.169,6,19433,443,1005.2558173543771,1768204504.2736502,0.0009488224133154706,1005.2558173543771,106.80733043196742,0.00017939385842900856,1053.938003536088,1059477.3091855105,35,19,0.10579799946146978,15.999977986052736,9.99859042974533,1.0,6.026631016439616,eMBB,6,10,300,gNB_004,AMF_03,UPF_02,SST6-SD596,65456,7116900,1,HTTP_Flood_5G,1,application_layer,1.0,0.4571428571428572,1.0594773091855105
192.168.44.68,10.5.72.175,6,15174,443,897.0192787753149,1768217048.2736685,0.0006770157607048379,897.0192787753149,134.15938494194845,3.4884539586453596e-05,1477.070487929121,1324960.7037824828,54,16,0.13605126679252108,15.999977986052736,9.99859042974533,1.0,6.1909828043389865,eMBB,6,10,300,gNB_040,AMF_03,UPF_05,SST6-SD136,15392,4726486,8,HTTP_Flood_5G,1,application_layer,1.0,0.7037037037037037,1.3249607037824829
192.168.89.162,10.5.73.176,6,48458,8080,877.9080187872399,1768255869.273687,0.00047268056468596314,877.9080187872399,98.23087615375741,0.00010701806154192123,2115.5936476135303,1857296.6277352646,46,24,0.057747987284486824,15.999977986052736,9.99859042974533,1.0,6.222052004343125,mMTC,9,15,1000,gNB_029,AMF_03,UPF_04,SST9-SD947,37273,4819660,10,HTTP_Flood_5G,1,application_layer,1.0,0.4782608695652174,1.8572966277352645
192.168.213.190,10.5.64.157,6,48795,8080,1198.3845133414986,1768234732.273705,0.0007865265170976041,1198.3845133414986,18.173346491304773,6.093469167247192e-06,1271.412950818421,1523641.590322612,59,21,0.09188613818026686,15.999977986052736,9.99859042974533,1.0,5.773102816231168,IndustrialIoT,7,12,100,gNB_040,AMF_05,UPF_05,SST7-SD435,17042,3647493,8,HTTP_Flood_5G,1,application_layer,1.0,0.6440677966101696,1.5236415903226121
192.168.241.45,10.5.43.201,6,55354,443,1031.8916163466806,1768283318.2737272,0.0002378464371193105,1031.8916163466806,44.42015690276053,2.585516172274644e-05,4204.393440202645,4338478.342768089,46,6,0.09234053461967413,15.999977986052736,9.99859042974533,1.0,5.988902254632063,URLLC,3,1,10,gNB_026,AMF_10,UPF_05,SST3-SD319,9261,6190453,1,HTTP_Flood_5G,1,application_layer,1.0,0.8695652173913043,4.338478342768089
192.168.15.154,10.5.31.68,6,41982,80,1032.6428550387718,1768204983.2737465,0.0008182027205954685,1032.6428550387718,46.50690610773098,1.075168229149389e-05,1222.190998426678,1262086.802018012,58,17,0.129454637885451,15.999977986052736,9.99859042974533,1.0,5.987852324588792,IndustrialIoT,7,12,100,gNB_033,AMF_02,UPF_04,SST7-SD177,43568,9408413,1,HTTP_Flood_5G,1,application_layer,1.0,0.7068965517241379,1.2620868020180118
192.168.154.85,10.5.65.48,6,24577,8080,860.2159840506534,1768265865.2737648,0.00020443914937717003,860.2159840506534,66.02854552165542,2.077126370110224e-05,4891.431034841075,4207687.161051722,39,11,0.11457115385003763,15.999977986052736,9.99859042974533,1.0,6.251422857396792,URLLC,3,1,10,gNB_026,AMF_03,UPF_04,SST3-SD250,65227,5507839,13,HTTP_Flood_5G,1,application_layer,1.0,0.717948717948718,4.207687161051722
192.168.247.46,10.5.94.230,6,7702,443,923.7059366680602,1768221798.273783,0.00027618379102986877,923.7059366680602,18.792463022419337,4.5747216301658e-06,3620.777295695285,3344533.483386659,51,19,0.05136713900358797,15.999977986052736,9.99859042974533,1.0,6.148688155927674,mMTC,9,15,1000,gNB_009,AMF_07,UPF_04,SST9-SD338,52250,3245634,12,HTTP_Flood_5G,1,application_layer,1.0,0.6274509803921569,3.344533483386659
192.168.96.199,10.5.95.146,6,17644,443,1062.9808459164099,1768260450.2738023,0.0002002459244396301,1062.9808459164099,67.25205761298602,2.289659998225892e-06,4993.859439578651,5308376.931470963,48,8,0.12877542074009568,15.999977986052736,9.99859042974533,1.0,5.946078100523865,mMTC,9,15,1000,gNB_016,AMF_03,UPF_03,SST9-SD151,50931,2616226,7,HTTP_Flood_5G,1,application_layer,1.0,0.8333333333333334,5.3083769314709635
192.168.2.140,10.5.204.45,6,55631,8080,932.1489538416288,1768241258.2738209,0.0002477419560029872,932.1489538416288,60.07157137155307,3.312458173141949e-05,4036.457999015485,3762580.1010079584,55,10,0.07735199955841139,15.999977986052736,9.99859042974533,1.0,6.135561285821174,eMBB,6,10,300,gNB_006,AMF_07,UPF_03,SST6-SD934,46027,2149176,7,HTTP_Flood_5G,1,application_layer,1.0,0.8181818181818181,3.7625801010079583
192.168.2.244,10.5.174.212,6,22238,80,889.7764779661761,1768263294.2738404,0.0007017731889063842,889.7764779661761,103.99549614408996,9.422142007017212e-05,1424.9618192999947,1267897.508813024,47,13,0.06037846649289876,15.999977986052736,9.99859042974533,1.0,6.202678836188787,mMTC,9,15,1000,gNB_007,AMF_04,UPF_02,SST9-SD695,27869,8148694,14,HTTP_Flood_5G,1,application_layer,1.0,0.7234042553191489,1.267897508813024
192.168.43.55,10.5.68.169,6,30742,80,1102.9573133611,1768202939.273859,0.0006945665208106345,1102.9573133611,85.96938954507777,1.300041500550692e-05,1439.7469069382894,1587979.3803966092,37,16,0.10775108575615472,15.999977986052736,9.99859042974533,1.0,5.892816744544713,IndustrialIoT,7,12,100,gNB_026,AMF_07,UPF_03,SST7-SD590,4306,2568700,9,HTTP_Flood_5G,1,application_layer,1.0,0.5675675675675675,1.5879793803966091
192.168.134.250,10.5.204.85,6,57409,80,1171.283025242373,1768250273.2738776,0.00021108334064296258,1171.283025242373,34.463830008175016,2.778406129344131e-06,4737.465291926815,5548912.679108782,43,17,0.0845012126894769,15.999977986052736,9.99859042974533,1.0,5.806103975015949,URLLC,3,1,10,gNB_048,AMF_10,UPF_01,SST3-SD696,46519,2464110,9,HTTP_Flood_5G,1,application_layer,1.0,0.6046511627906976,5.548912679108782
192.168.32.249,10.5.193.118,6,43544,443,935.4221529016057,1768257557.2738972,0.0004736521661271796,935.4221529016057,270.53843989968686,1.4362763766146728e-05,2111.253935934691,1974913.7020740176,58,16,0.13113770226991786,15.999977986052736,9.99859042974533,1.0,6.13050420085145,V2X,2,5,20,gNB_014,AMF_07,UPF_05,SST2-SD811,43544,9532665,6,HTTP_Flood_5G,1,application_layer,1.0,0.7241379310344828,1.9749137020740175
192.168.211.150,10.5.226.104,6,49562,80,979.0947784606578,1768210492.273916,0.0005842876680038624,979.0947784606578,128.15669552149217,0.00015150427781299148,1711.4857197249448,1675706.7315926743,47,13,0.09673104447025295,15.999977986052736,9.99859042974533,1.0,6.06467327373528,mMTC,9,15,1000,gNB_040,AMF_10,UPF_05,SST9-SD177,61706,7360115,14,HTTP_Flood_5G,1,application_layer,1.0,0.7234042553191489,1.6757067315926744
192.168.53.217,10.5.148.61,6,44712,80,914.1199143231472,1768261462.2739346,0.0003944401236440941,914.1199143231472,315.9165018449061,3.590505211254655e-05,2535.239038973394,2317512.493095057,41,17,0.11737080364339575,15.999977986052736,9.99859042974533,1.0,6.163738365730141,URLLC,3,1,10,gNB_013,AMF_07,UPF_03,SST3-SD413,37494,6829413,11,HTTP_Flood_5G,1,application_layer,1.0,0.5853658536585367,2.317512493095057
192.168.214.40,10.5.220.51,6,33624,443,1004.6898819994127,1768218120.273953,0.0002877490854645464,1004.6898819994127,57.20469920192372,6.915780646679482e-05,3475.2499678168742,3491548.4800843983,55,14,0.15701641440667033,15.999977986052736,9.99859042974533,1.0,6.0274434484888095,mMTC,9,15,1000,gNB_013,AMF_05,UPF_02,SST9-SD403,39787,2737903,14,HTTP_Flood_5G,1,application_layer,1.0,0.7454545454545455,3.4915484800843983
192.168.95.175,10.5.154.34,6,8083,8080,1071.2945117503277,1768287073.2739716,0.0007450611773671954,1071.2945117503277,55.06335456437446,0.0001439933644742659,1342.1716637198515,1437861.1371698834,50,8,0.064654799459149,15.999977986052736,9.99859042974533,1.0,5.934838552551263,V2X,2,5,20,gNB_049,AMF_05,UPF_03,SST2-SD251,11869,3434804,2,HTTP_Flood_5G,1,application_layer,1.0,0.84,1.4378611371698833
192.168.119.66,10.5.227.53,6,30757,443,912.320690928571,1768216064.2739902,0.0005327463244952646,912.320690928571,11.694137260542451,6.116091478567519e-05,1877.065976846338,1712486.1289149642,52,24,0.10543128448968402,15.999977986052736,9.99859042974533,1.0,6.166580759291685,IndustrialIoT,7,12,100,gNB_031,AMF_04,UPF_05,SST7-SD194,43789,1474048,15,HTTP_Flood_5G,1,application_layer,1.0,0.5384615384615384,1.7124861289149642
192.168.167.4,10.5.105.61,6,32085,80,1163.7675340149049,1768224497.2740085,0.00034845940277477026,1163.7675340149049,80.77795512570898,5.994150484103128e-06,2869.774762962441,3339750.6990710082,46,16,0.1196625725131445,15.999977986052736,9.99859042974533,1.0,5.815390796939955,eMBB,6,10,300,gNB_003,AMF_03,UPF_05,SST6-SD474,35419,4966308,12,HTTP_Flood_5G,1,application_layer,1.0,0.6521739130434783,3.339750699071008
192.168.111.82,10.5.218.188,6,45069,8080,864.5239655092921,1768228883.2740285,0.00032889618184191296,864.5239655092921,124.77749777260081,6.6139706568273995e-06,3040.4731195105796,2628561.878303694,50,13,0.10025911388479632,15.999977986052736,9.99859042974533,1.0,6.244215838839399,eMBB,6,10,300,gNB_020,AMF_06,UPF_02,SST6-SD853,62651,6412759,2,HTTP_Flood_5G,1,application_layer,1.0,0.74,2.628561878303694
192.168.194.59,10.5.100.195,6,18141,443,1117.3325553542234,1768248083.2740474,0.0007311106022021476,1117.3325553542234,91.18975684488075,4.5303651261448344e-05,1367.7821070956186,1528267.4768889316,48,16,0.09722954016898963,15.999977986052736,9.99859042974533,1.0,5.874135057597507,mMTC,9,15,1000,gNB_015,AMF_02,UPF_04,SST9-SD179,39679,2082255,15,HTTP_Flood_5G,1,application_layer,1.0,0.6666666666666667,1.5282674768889315
192.168.85.83,10.5.154.28,6,53506,443,877.5352749115435,1768265978.2740676,0.00028519250411026084,877.5352749115435,2.9723767288893796,2.9946375818226336e-05,3506.4035189837286,3076992.77598219,52,19,0.10812541719239292,15.999977986052736,9.99859042974533,1.0,6.222664676653305,eMBB,6,10,300,gNB_045,AMF_06,UPF_03,SST6-SD986,64950,4542961,4,HTTP_Flood_5G,1,application_layer,1.0,0.6346153846153846,3.07699277598219
